0x000002743164FAD0, 38087407387754296, 21728599, 21728603, 4, 1366x736 
0x000002743164FAD0, 38087407393105288, 21729156, 21729161, 5, 1366x736 
0x000002743164FAD0, 38087407398451800, 21729676, 21729681, 5, 1366x736 
0x000002743164FAD0, 38087407403796960, 21730186, 21730191, 5, 1366x736 
0x000002743164FAD0, 38087407409146992, 21730741, 21730746, 5, 1366x736 
0x000002743164FAD0, 38087407414495528, 21731266, 21731272, 6, 1366x736 
0x000002743164FAD0, 38087407419841280, 21731823, 21731828, 5, 1366x736 
0x000002743164FAD0, 38087407425191504, 21732339, 21732344, 5, 1366x736 
0x000002743164FAD0, 38087407430545136, 21732872, 21732876, 4, 1366x736 
0x000002743164FAD0, 38087407435885808, 21733419, 21733424, 5, 1366x736 
0x000002743164FAD0, 38087407441236392, 21733934, 21733939, 5, 1366x736 
0x000002743164FAD0, 38087407446591816, 21734489, 21734493, 4, 1366x736 
0x000002743164FAD0, 38087407451941480, 21735001, 21735006, 5, 1366x736 
0x000002743164FAD0, 38087407457280608, 21735533, 21735538, 5, 1366x736 
0x000002743164FAD0, 38087407462625496, 21736065, 21736070, 5, 1366x736 
0x000002743164FAD0, 38087407467968968, 21736615, 21736620, 5, 1366x736 
0x000002743164FAD0, 38087407473319120, 21737169, 21737174, 5, 1366x736 
0x000002743164FAD0, 38087407494704520, 21739299, 21739304, 5, 1366x736 
0x000002743164FAD0, 38087407500056392, 21739836, 21739841, 5, 1366x736 
0x000002743164FAD0, 38087407521427560, 21741964, 21741969, 5, 1366x736 
0x000002743164FAD0, 38087407526770456, 21742493, 21742499, 6, 1366x736 
0x000002743164FAD0, 38087407532123400, 21743031, 21743036, 5, 1366x736 
0x000002743164FAD0, 38087407537467096, 21743576, 21743582, 6, 1366x736 
0x000002743164FAD0, 38087407542813664, 21744117, 21744122, 5, 1366x736 
0x000002743164FAD0, 38087407548163992, 21744633, 21744638, 5, 1366x736 
0x000002743164FAD0, 38087407553516712, 21745182, 21745187, 5, 1366x736 
0x000002743164FAD0, 38087407558859560, 21745715, 21745720, 5, 1366x736 
0x000002743164FAD0, 38087407564215056, 21746227, 21746232, 5, 1366x736 
0x000002743164FAD0, 38087407569558080, 21746789, 21746794, 5, 1366x736 
0x000002743164FAD0, 38087407574904648, 21747292, 21747298, 6, 1366x736 
0x000002743164FAD0, 38087407580254008, 21747865, 21747871, 6, 1366x736 
0x000002743164FAD0, 38087407585596904, 21748355, 21748360, 5, 1366x736 
0x000002743164FAD0, 38087407590941216, 21748931, 21748936, 5, 1366x736 
0x000002743164FAD0, 38087407596295960, 21749460, 21749465, 5, 1366x736 
0x000002743164FAD0, 38087407601638320, 21749975, 21749980, 5, 1366x736 
0x000002743164FAD0, 38087407606983992, 21750514, 21750520, 6, 1366x736 
0x000002743164FAD0, 38087407612336168, 21751070, 21751076, 6, 1366x736 
0x000002743164FAD0, 38087407617680928, 21751595, 21751600, 5, 1366x736 
0x000002743164FAD0, 38087407623029136, 21752124, 21752129, 5, 1366x736 
0x000002743164FAD0, 38087407628381304, 21752660, 21752665, 5, 1366x736 
0x000002743164FAD0, 38087407633724920, 21753192, 21753197, 5, 1366x736 
0x000002743164FAD0, 38087407639073216, 21753727, 21753731, 4, 1366x736 
0x000002743164FAD0, 38087407644420168, 21754261, 21754266, 5, 1366x736 
0x000002743164FAD0, 38087407649767336, 21754808, 21754813, 5, 1366x736 
0x000002743164FAD0, 38087407655119200, 21755324, 21755329, 5, 1366x736 
0x000002743164FAD0, 38087407660463832, 21755863, 21755868, 5, 1366x736 
0x000002743164FAD0, 38087407665804320, 21756414, 21756420, 6, 1366x736 
0x000002743164FAD0, 38087407671152912, 21756944, 21756949, 5, 1366x736 
0x000002743164FAD0, 38087407676494528, 21757482, 21757488, 6, 1366x736 
0x000002743164FAD0, 38087407681841328, 21758004, 21758009, 5, 1366x736 
0x000002743164FAD0, 38087407687192504, 21758537, 21758542, 5, 1366x736 
0x000002743164FAD0, 38087407692538784, 21759072, 21759077, 5, 1366x736 
0x000002743164FAD0, 38087407697880304, 21759607, 21759612, 5, 1366x736 
0x000002743164FAD0, 38087407703238320, 21760153, 21760158, 5, 1366x736 
0x000002743164FAD0, 38087407708591048, 21760698, 21760703, 5, 1366x736 
0x000002743164FAD0, 38087407713940992, 21761198, 21761202, 4, 1366x736 
0x000002743164FAD0, 38087407719292904, 21761757, 21761761, 4, 1366x736 
0x000002743164FAD0, 38087407724633696, 21762290, 21762295, 5, 1366x736 
0x000002743164FAD0, 38087407729987120, 21762825, 21762831, 6, 1366x736 
0x000002743164FAD0, 38087407735334824, 21763358, 21763363, 5, 1366x736 
0x000002743164FAD0, 38087407740687192, 21763882, 21763888, 6, 1366x736 
0x000002743164FAD0, 38087407746041096, 21764399, 21764405, 6, 1366x736 
0x000002743164FAD0, 38087407751389832, 21764952, 21764957, 5, 1366x736 
0x000002743164FAD0, 38087407756736736, 21765487, 21765491, 4, 1366x736 
0x000002743164FAD0, 38087407762082816, 21766017, 21766021, 4, 1366x736 
0x000002743164FAD0, 38087407767437712, 21766578, 21766584, 6, 1366x736 
0x000002743164FAD0, 38087407772789760, 21767099, 21767104, 5, 1366x736 
0x000002743164FAD0, 38087407778133824, 21767652, 21767658, 6, 1366x736 
0x000002743164FAD0, 38087407783484416, 21768188, 21768193, 5, 1366x736 
0x000002743164FAD0, 38087407788832912, 21768738, 21768743, 5, 1366x736 
0x000002743164FAD0, 38087407794180712, 21769250, 21769255, 5, 1366x736 
0x000002743164FAD0, 38087407799524048, 21769765, 21769770, 5, 1366x736 
0x000002743164FAD0, 38087407804874208, 21770321, 21770326, 5, 1366x736 
0x000002743164FAD0, 38087407810221808, 21770830, 21770836, 6, 1366x736 
0x000002743164FAD0, 38087407815570384, 21771380, 21771385, 5, 1366x736 
0x000002743164FAD0, 38087407820915832, 21771894, 21771901, 7, 1366x736 
0x000002743164FAD0, 38087407826257088, 21772438, 21772443, 5, 1366x736 
0x000002743164FAD0, 38087407831598680, 21772983, 21772988, 5, 1366x736 
0x000002743164FAD0, 38087407836938784, 21773538, 21773542, 4, 1366x736 
0x000002743164FAD0, 38087407842279336, 21774029, 21774034, 5, 1366x736 
0x000002743164FAD0, 38087407847620784, 21774599, 21774604, 5, 1366x736 
0x000002743164FAD0, 38087407852972168, 21775122, 21775128, 6, 1366x736 
0x000002743164FAD0, 38087407858323728, 21775685, 21775690, 5, 1366x736 
0x000002743164FAD0, 38087407863671528, 21776205, 21776211, 6, 1366x736 
0x000002743164FAD0, 38087407869018368, 21776711, 21776716, 5, 1366x736 
0x000002743164FAD0, 38087407874374400, 21777262, 21777267, 5, 1366x736 
0x000002743164FAD0, 38087407879721968, 21777810, 21777815, 5, 1366x736 
0x000002743164FAD0, 38087407885063928, 21778339, 21778344, 5, 1366x736 
0x000002743164FAD0, 38087407890416712, 21778879, 21778884, 5, 1366x736 
0x000002743164FAD0, 38087407895764944, 21779391, 21779396, 5, 1366x736 
0x000002743164FAD0, 38087407901107792, 21779943, 21779948, 5, 1366x736 
0x000002743164FAD0, 38087407906452832, 21780467, 21780472, 5, 1366x736 
0x000002743164FAD0, 38087407911803008, 21781012, 21781017, 5, 1366x736 
0x000002743164FAD0, 38087407917156352, 21781549, 21781554, 5, 1366x736 
0x000002743164FAD0, 38087407922503776, 21782058, 21782063, 5, 1366x736 
0x000002743164FAD0, 38087407927859168, 21782603, 21782608, 5, 1366x736 
0x000002743164FAD0, 38087407933203920, 21783143, 21783148, 5, 1366x736 
0x000002743164FAD0, 38087407938560776, 21783684, 21783690, 6, 1366x736 
0x000002743164FAD0, 38087407943902872, 21784207, 21784212, 5, 1366x736 
0x000002743164FAD0, 38087407949258304, 21784760, 21784765, 5, 1366x736 
0x000002743164FAD0, 38087407954603944, 21785298, 21785303, 5, 1366x736 
0x000002743164FAD0, 38087407959956056, 21785831, 21785836, 5, 1366x736 
0x000002743164FAD0, 38087407965306944, 21786341, 21786346, 5, 1366x736 
0x000002743164FAD0, 38087407970656560, 21786908, 21786913, 5, 1366x736 
0x000002743164FAD0, 38087407976000048, 21787441, 21787446, 5, 1366x736 
0x000002743164FAD0, 38087407981353344, 21787965, 21787971, 6, 1366x736 
0x000002743164FAD0, 38087407986702784, 21788495, 21788500, 5, 1366x736 
0x000002743164FAD0, 38087407992047040, 21789017, 21789022, 5, 1366x736 
0x000002743164FAD0, 38087407997393672, 21789570, 21789575, 5, 1366x736 
0x000002743164FAD0, 38087408002744000, 21790108, 21790113, 5, 1366x736 
0x000002743164FAD0, 38087408008094920, 21790629, 21790635, 6, 1366x736 
0x000002743164FAD0, 38087408013437600, 21791178, 21791184, 6, 1366x736 
0x000002743164FAD0, 38087408018779192, 21791711, 21791717, 6, 1366x736 
0x000002743164FAD0, 38087408024126616, 21792242, 21792247, 5, 1366x736 
0x000002743164FAD0, 38087408029477432, 21792753, 21792759, 6, 1366x736 
0x000002743164FAD0, 38087408034828752, 21793320, 21793325, 5, 1366x736 
0x000002743164FAD0, 38087408040181032, 21793846, 21793851, 5, 1366x736 
0x000002743164FAD0, 38087408045534144, 21794387, 21794392, 5, 1366x736 
0x000002743164FAD0, 38087408050883072, 21794920, 21794924, 4, 1366x736 
0x000002743164FAD0, 38087408056230448, 21795437, 21795441, 4, 1366x736 
0x000002743164FAD0, 38087408061584040, 21795989, 21795994, 5, 1366x736 
0x000002743164FAD0, 38087408066928496, 21796522, 21796526, 4, 1366x736 
0x000002743164FAD0, 38087408072269592, 21797040, 21797045, 5, 1366x736 
0x000002743164FAD0, 38087408077618512, 21797582, 21797587, 5, 1366x736 
0x000002743164FAD0, 38087408082967504, 21798113, 21798119, 6, 1366x736 
0x000002743164FAD0, 38087408088318496, 21798676, 21798681, 5, 1366x736 
0x000002743164FAD0, 38087408093660672, 21799183, 21799188, 5, 1366x736 
0x000002743164FAD0, 38087408099007440, 21799698, 21799703, 5, 1366x736 
0x000002743164FAD0, 38087408104347680, 21800248, 21800253, 5, 1366x736 
0x000002743164FAD0, 38087408109701312, 21800802, 21800807, 5, 1366x736 
0x000002743164FAD0, 38087408115051840, 21801336, 21801341, 5, 1366x736 
0x000002743164FAD0, 38087408120406496, 21801870, 21801875, 5, 1366x736 
0x000002743164FAD0, 38087408125745712, 21802402, 21802407, 5, 1366x736 
0x000002743164FAD0, 38087408131092440, 21802953, 21802958, 5, 1366x736 
0x000002743164FAD0, 38087408136435488, 21803471, 21803476, 5, 1366x736 
0x000002743164FAD0, 38087408141791432, 21804020, 21804025, 5, 1366x736 
0x000002743164FAD0, 38087408147140344, 21804529, 21804535, 6, 1366x736 
0x000002743164FAD0, 38087408152490088, 21805064, 21805069, 5, 1366x736 
0x000002743164FAD0, 38087408157843648, 21805594, 21805600, 6, 1366x736 
0x000002743164FAD0, 38087408163185680, 21806147, 21806152, 5, 1366x736 
0x000002743164FAD0, 38087408168536768, 21806685, 21806690, 5, 1366x736 
0x000002743164FAD0, 38087408173884040, 21807215, 21807220, 5, 1366x736 
0x000002743164FAD0, 38087408179229488, 21807782, 21807787, 5, 1366x736 
0x000002743164FAD0, 38087408184577856, 21808281, 21808286, 5, 1366x736 
0x000002743164FAD0, 38087408189929640, 21808814, 21808819, 5, 1366x736 
0x000002743164FAD0, 38087408195275952, 21809366, 21809371, 5, 1366x736 
0x000002743164FAD0, 38087408200621912, 21809875, 21809881, 6, 1366x736 
0x000002743164FAD0, 38087408205976464, 21810412, 21810417, 5, 1366x736 
0x000002743164FAD0, 38087408211324792, 21810942, 21810947, 5, 1366x736 
0x000002743164FAD0, 38087408216671808, 21811492, 21811497, 5, 1366x736 
0x000002743164FAD0, 38087408222019344, 21812045, 21812050, 5, 1366x736 
0x000002743164FAD0, 38087408227365568, 21812537, 21812542, 5, 1366x736 
0x000002743164FAD0, 38087408232717936, 21813102, 21813108, 6, 1366x736 
0x000002743164FAD0, 38087408238066392, 21813648, 21813653, 5, 1366x736 
0x000002743164FAD0, 38087408243418024, 21814139, 21814146, 7, 1366x736 
0x000002743164FAD0, 38087408248768344, 21814714, 21814720, 6, 1366x736 
0x000002743164FAD0, 38087408254114928, 21815223, 21815228, 5, 1366x736 
0x000002743164FAD0, 38087408259461136, 21815798, 21815803, 5, 1366x736 
0x000002743164FAD0, 38087408264811760, 21816316, 21816321, 5, 1366x736 
0x000002743164FAD0, 38087408270153768, 21816841, 21816846, 5, 1366x736 
0x000002743164FAD0, 38087408275507944, 21817379, 21817383, 4, 1366x736 
0x000002743164FAD0, 38087408280856944, 21817930, 21817935, 5, 1366x736 
0x000002743164FAD0, 38087408286209544, 21818448, 21818454, 6, 1366x736 
0x000002743164FAD0, 38087408291559896, 21818972, 21818978, 6, 1366x736 
0x000002743164FAD0, 38087408296902440, 21819505, 21819510, 5, 1366x736 
0x000002743164FAD0, 38087408302243072, 21820021, 21820026, 5, 1366x736 
0x000002743164FAD0, 38087408307593704, 21820607, 21820611, 4, 1366x736 
0x000002743164FAD0, 38087408312945136, 21821126, 21821131, 5, 1366x736 
0x000002743164FAD0, 38087408318296936, 21821657, 21821662, 5, 1366x736 
0x000002743164FAD0, 38087408323648912, 21822197, 21822202, 5, 1366x736 
0x000002743164FAD0, 38087408329000432, 21822717, 21822724, 7, 1366x736 
0x000002743164FAD0, 38087408334355576, 21823260, 21823264, 4, 1366x736 
0x000002743164FAD0, 38087408339698392, 21823769, 21823775, 6, 1366x736 
0x000002743164FAD0, 38087408345050384, 21824337, 21824342, 5, 1366x736 
0x000002743164FAD0, 38087408350391200, 21824862, 21824867, 5, 1366x736 
0x000002743164FAD0, 38087408382478024, 21828075, 21828081, 6, 1366x736 
0x000002743164FAD0, 38087408473417368, 21837171, 21837176, 5, 1366x736 
0x000002743164FAD0, 38087408489458536, 21838743, 21838750, 7, 1366x736 
0x000002743164FAD0, 38087408494799984, 21839293, 21839299, 6, 1366x736 
0x000002743164FAD0, 38087408500154960, 21839830, 21839835, 5, 1366x736 
0x000002743164FAD0, 38087408505497864, 21840365, 21840370, 5, 1366x736 
0x000002743164FAD0, 38087408516191080, 21841445, 21841450, 5, 1366x736 
0x000002743164FAD0, 38087408521539904, 21841995, 21842001, 6, 1366x736 
0x000002743164FAD0, 38087408526888376, 21842496, 21842501, 5, 1366x736 
0x000002743164FAD0, 38087408532233584, 21843053, 21843059, 6, 1366x736 
0x000002743164FAD0, 38087408537587720, 21843581, 21843587, 6, 1366x736 
0x000002743164FAD0, 38087408542938200, 21844110, 21844115, 5, 1366x736 
0x000002743164FAD0, 38087408548290904, 21844641, 21844648, 7, 1366x736 
0x000002743164FAD0, 38087408553631416, 21845172, 21845178, 6, 1366x736 
0x000002743164FAD0, 38087408558983096, 21845709, 21845713, 4, 1366x736 
0x000002743164FAD0, 38087408564334368, 21846254, 21846258, 4, 1366x736 
0x000002743164FAD0, 38087408569682064, 21846772, 21846780, 8, 1366x736 
0x000002743164FAD0, 38087408575032968, 21847304, 21847310, 6, 1366x736 
0x000002743164FAD0, 38087408580385328, 21847880, 21847885, 5, 1366x736 
0x000002743164FAD0, 38087408585729072, 21848373, 21848378, 5, 1366x736 
0x000002743164FAD0, 38087408591076600, 21848925, 21848930, 5, 1366x736 
0x000002743164FAD0, 38087408596415248, 21849458, 21849463, 5, 1366x736 
0x000002743164FAD0, 38087408601764952, 21849996, 21850000, 4, 1366x736 
0x000002743164FAD0, 38087408607120256, 21850521, 21850526, 5, 1366x736 
0x000002743164FAD0, 38087408612461872, 21851057, 21851061, 4, 1366x736 
0x000002743164FAD0, 38087408615131280, 21851319, 21851327, 8, 1366x736 
0x000002743164FAD0, 38087408617802624, 21851587, 21851592, 5, 1366x736 
0x000002743164FAD0, 38087408623125616, 21852137, 21852142, 5, 1366x736 
0x000002743164FAD0, 38087408625794816, 21852395, 21852401, 6, 1366x736 
0x000002743164FAD0, 38087408628459208, 21852652, 21852658, 6, 1366x736 
0x000002743164FAD0, 38087408631121408, 21852919, 21852925, 6, 1366x736 
0x000002743164FAD0, 38087408633795344, 21853210, 21853215, 5, 1366x736 
0x000002743164FAD0, 38087408636457360, 21853457, 21853462, 5, 1366x736 
0x000002743164FAD0, 38087408639122384, 21853721, 21853726, 5, 1366x736 
0x000002743164FAD0, 38087408641788520, 21853992, 21853997, 5, 1366x736 
0x000002743164FAD0, 38087408644453856, 21854251, 21854257, 6, 1366x736 
0x000002743164FAD0, 38087408647126136, 21854558, 21854563, 5, 1366x736 
0x000002743164FAD0, 38087408649788672, 21854807, 21854812, 5, 1366x736 
0x000002743164FAD0, 38087408652448216, 21855049, 21855056, 7, 1366x736 
0x000002743164FAD0, 38087408655116664, 21855317, 21855324, 7, 1366x736 
0x000002743164FAD0, 38087408657786048, 21855609, 21855614, 5, 1366x736 
0x000002743164FAD0, 38087408660454496, 21855875, 21855880, 5, 1366x736 
0x000002743164FAD0, 38087408663117504, 21856139, 21856145, 6, 1366x736 
0x000002743164FAD0, 38087408665785720, 21856386, 21856391, 5, 1366x736 
0x000002743164FAD0, 38087408668456528, 21856672, 21856677, 5, 1366x736 
0x000002743164FAD0, 38087408671125464, 21856955, 21856960, 5, 1366x736 
0x000002743164FAD0, 38087408673788208, 21857184, 21857189, 5, 1366x736 
0x000002743164FAD0, 38087408676452744, 21857461, 21857466, 5, 1366x736 
0x000002743164FAD0, 38087408679122888, 21857715, 21857722, 7, 1366x736 
0x000002743164FAD0, 38087408681784896, 21857986, 21857991, 5, 1366x736 
0x000002743164FAD0, 38087408684447664, 21858249, 21858255, 6, 1366x736 
0x000002743164FAD0, 38087408687110136, 21858517, 21858522, 5, 1366x736 
0x000002743164FAD0, 38087408689782160, 21858810, 21858815, 5, 1366x736 
0x000002743164FAD0, 38087408692453888, 21859084, 21859089, 5, 1366x736 
0x000002743164FAD0, 38087408695123328, 21859320, 21859325, 5, 1366x736 
0x000002743164FAD0, 38087408697793952, 21859619, 21859624, 5, 1366x736 
0x000002743164FAD0, 38087408700453880, 21859892, 21859897, 5, 1366x736 
0x000002743164FAD0, 38087408703115400, 21860112, 21860116, 4, 1366x736 
0x000002743164FAD0, 38087408705779600, 21860401, 21860406, 5, 1366x736 
0x000002743164FAD0, 38087408708447936, 21860666, 21860671, 5, 1366x736 
0x000002743164FAD0, 38087408711121256, 21860917, 21860922, 5, 1366x736 
0x000002743164FAD0, 38087408713792752, 21861185, 21861190, 5, 1366x736 
0x000002743164FAD0, 38087408716456096, 21861496, 21861502, 6, 1366x736 
0x000002743164FAD0, 38087408719125232, 21861755, 21861760, 5, 1366x736 
0x000002743164FAD0, 38087408721788160, 21861977, 21861982, 5, 1366x736 
0x000002743164FAD0, 38087408724455880, 21862254, 21862259, 5, 1366x736 
0x000002743164FAD0, 38087408727126424, 21862535, 21862540, 5, 1366x736 
0x000002743164FAD0, 38087408729795800, 21862827, 21862832, 5, 1366x736 
0x000002743164FAD0, 38087408732456160, 21863048, 21863053, 5, 1366x736 
0x000002743164FAD0, 38087408735120392, 21863314, 21863320, 6, 1366x736 
0x000002743164FAD0, 38087408737783928, 21863617, 21863622, 5, 1366x736 
0x000002743164FAD0, 38087408740445472, 21863850, 21863855, 5, 1366x736 
0x000002743164FAD0, 38087408743113192, 21864151, 21864156, 5, 1366x736 
0x000002743164FAD0, 38087408745777992, 21864418, 21864423, 5, 1366x736 
0x000002743164FAD0, 38087408748444040, 21864671, 21864677, 6, 1366x736 
0x000002743164FAD0, 38087408751110448, 21864930, 21864936, 6, 1366x736 
0x000002743164FAD0, 38087408753775816, 21865200, 21865205, 5, 1366x736 
0x000002743164FAD0, 38087408756441968, 21865489, 21865494, 5, 1366x736 
0x000002743164FAD0, 38087408759110480, 21865731, 21865736, 5, 1366x736 
0x000002743164FAD0, 38087408761770056, 21866013, 21866018, 5, 1366x736 
0x000002743164FAD0, 38087408764441192, 21866287, 21866293, 6, 1366x736 
0x000002743164FAD0, 38087408767106128, 21866531, 21866537, 6, 1366x736 
0x000002743164FAD0, 38087408769766672, 21866803, 21866808, 5, 1366x736 
0x000002743164FAD0, 38087408772439272, 21867049, 21867054, 5, 1366x736 
0x000002743164FAD0, 38087408775110040, 21867318, 21867323, 5, 1366x736 
0x000002743164FAD0, 38087408777772968, 21867592, 21867597, 5, 1366x736 
0x000002743164FAD0, 38087408780472352, 21867860, 21867865, 5, 1366x736 
0x000002743164FAD0, 38087408783144512, 21868146, 21868151, 5, 1366x736 
0x000002743164FAD0, 38087408788489968, 21868685, 21868691, 6, 1366x736 
0x000002743164FAD0, 38087408793835664, 21869215, 21869220, 5, 1366x736 
0x000002743164FAD0, 38087408799183160, 21869747, 21869752, 5, 1366x736 
0x000002743164FAD0, 38087408804530256, 21870270, 21870275, 5, 1366x736 
0x000002743164FAD0, 38087408809879664, 21870808, 21870813, 5, 1366x736 
0x000002743164FAD0, 38087408815230904, 21871346, 21871351, 5, 1366x736 
0x000002743164FAD0, 38087408820575824, 21871888, 21871893, 5, 1366x736 
0x000002743164FAD0, 38087408825925720, 21872432, 21872438, 6, 1366x736 
0x000002743164FAD0, 38087408831278544, 21872948, 21872953, 5, 1366x736 
0x000002743164FAD0, 38087408836626040, 21873498, 21873503, 5, 1366x736 
0x000002743164FAD0, 38087408841974296, 21874016, 21874021, 5, 1366x736 
0x000002743164FAD0, 38087408847328200, 21874545, 21874550, 5, 1366x736 
0x000002743164FAD0, 38087408852676576, 21875091, 21875098, 7, 1366x736 
0x000002743164FAD0, 38087408858019888, 21875625, 21875630, 5, 1366x736 
0x000002743164FAD0, 38087408863375336, 21876141, 21876147, 6, 1366x736 
0x000002743164FAD0, 38087408868731552, 21876709, 21876714, 5, 1366x736 
0x000002743164FAD0, 38087408874082976, 21877231, 21877236, 5, 1366x736 
0x000002743164FAD0, 38087408879434512, 21877788, 21877794, 6, 1366x736 
0x000002743164FAD0, 38087408884776576, 21878291, 21878296, 5, 1366x736 
0x000002743164FAD0, 38087408890126168, 21878844, 21878849, 5, 1366x736 
0x000002743164FAD0, 38087408895474728, 21879356, 21879361, 5, 1366x736 
0x000002743164FAD0, 38087408900820800, 21879917, 21879922, 5, 1366x736 
0x000002743164FAD0, 38087408906164256, 21880475, 21880481, 6, 1366x736 
0x000002743164FAD0, 38087408911505896, 21880980, 21880985, 5, 1366x736 
0x000002743164FAD0, 38087408916860752, 21881529, 21881535, 6, 1366x736 
0x000002743164FAD0, 38087408922217728, 21882056, 21882061, 5, 1366x736 
0x000002743164FAD0, 38087408927567312, 21882603, 21882609, 6, 1366x736 
0x000002743164FAD0, 38087408932920408, 21883105, 21883110, 5, 1366x736 
0x000002743164FAD0, 38087408938265824, 21883641, 21883646, 5, 1366x736 
0x000002743164FAD0, 38087408943607080, 21884190, 21884195, 5, 1366x736 
0x000002743164FAD0, 38087408948949384, 21884728, 21884734, 6, 1366x736 
0x000002743164FAD0, 38087408954296376, 21885273, 21885278, 5, 1366x736 
0x000002743164FAD0, 38087408959636160, 21885806, 21885811, 5, 1366x736 
0x000002743164FAD0, 38087408964986632, 21886322, 21886327, 5, 1366x736 
0x000002743164FAD0, 38087408970338864, 21886857, 21886862, 5, 1366x736 
0x000002743164FAD0, 38087408975692560, 21887409, 21887414, 5, 1366x736 
0x000002743164FAD0, 38087408981036056, 21887941, 21887946, 5, 1366x736 
0x000002743164FAD0, 38087408986386336, 21888476, 21888481, 5, 1366x736 
0x000002743164FAD0, 38087408991728800, 21888984, 21888989, 5, 1366x736 
0x000002743164FAD0, 38087408997071176, 21889529, 21889535, 6, 1366x736 
0x000002743164FAD0, 38087409002419568, 21890067, 21890072, 5, 1366x736 
0x000002743164FAD0, 38087409007769608, 21890600, 21890605, 5, 1366x736 
0x000002743164FAD0, 38087409013116960, 21891137, 21891142, 5, 1366x736 
0x000002743164FAD0, 38087409018461792, 21891682, 21891688, 6, 1366x736 
